"Origin url","Url","Status code"
"https://www.seco.admin.ch/seco/it/home/seco/nsb-news.msg-id-86468.html","https://www.kti.admin.ch/kti/it/home.html","404"
"https://www.bwl.admin.ch/bwl/en/home/sitemap.html","https://www.kti.admin.ch/kti/en/home.html","404"
"https://www.agroscope.admin.ch/agroscope/en/home/about-us/organization/support-infrastructure/experimental-unit-infrastructure-posieux-fretaz.html","https://www.kti.admin.ch/kti/en/home.html","404"
