"Origin url","Url","Status code"
"https://bellevue.nzz.ch/kochen-geniessen/lokaltipp-granh-caphe-zuerich-ld.1295671","http://granh-caphe.com","404"
"http://luxusurlaub.nzz.ch/5-star-all-inclusive-dominican-republic-getaway-with-premium-economy-flights-excellence-el-carmen-punta-cana/sale","https://trustsealinfo.websecurity.norton.com/splash?form_file=fdf/splash.fdf&dn=www.secretescapes.com&lang=en","404"
"http://luxusurlaub.nzz.ch/5-star-all-inclusive-dominican-republic-getaway-with-premium-economy-flights-excellence-el-carmen-punta-cana/sale","https://travelist.cz","404"
"http://luxusurlaub.nzz.ch/5-star-all-inclusive-dominican-republic-getaway-with-premium-economy-flights-excellence-el-carmen-punta-cana/sale","https://us.secretescapes.com","404"
