"Origin url","Url","Status code"
"https://www.lausanne.ch/vie-pratique/economie-et-commerces/marches-et-commerce-itinerant/food-trucks/food-trucks-riponne.html","https://www.tibetanfoodmomo.com/","404"
"https://www.lausanne.ch/vie-pratique/economie-et-commerces/marches-et-commerce-itinerant/food-trucks/food-trucks-sevelin.html","https://www.bowlcanteen.ch/","404"
"https://www.lausanne.ch/apps/actualites/index.php?actu_id=45910","https://wwww.lausanne.ch/actualites","404"
"https://www.lausanne.ch/apps/actualites/index.php?actu_id=55730","https://wwww.lausanne.ch/actualites","404"
"https://www.lausanne.ch/apps/actualites/index.php?actu_id=60140","https://wwww.lausanne.ch/actualites","404"
"https://www.lausanne.ch/vie-pratique/economie-et-commerces/etablissements-et-commerces/commerces/types-de-commerces.html","http://webapps.lausanne.ch/apps/actualites/index_recueil.php?id_recueil=180","404"
"https://www.lausanne.ch/apps/actualites/?actu_id=54500","https://wwww.lausanne.ch/actualites","404"
"https://www.lausanne.ch/prestations/economie/organiser-manifestation-chez-soi-ou-salle.html","http://webapps.lausanne.ch/apps/actualites/index_recueil.php?id_recueil=244","404"
