"Origin url","Url","Status code"
"https://www.tagesanzeiger.ch/panorama/vermischtes/lkwfahrer-rettet-koala-vor-der-feuerhoelle/story/14197226","https://www.replacethiswithtenant.ch/31772272","404"
"https://blog.tagesanzeiger.ch/kulturstattbern/blog/2018/03/23/kein-richtiges-essen-im-falschen-mercedes/","http://blog.derbund.ch.ch/kulturstattbern/","404"
"https://www.tagesanzeiger.ch/zueritipp/gastro/granh-caphe-vietnamesisches-an-der-bahnhofstrasse/story/31289213","https://www.granh-caphe.com/","404"
