"Origin url","Url","Status code"
"https://www.restaurantsgeneve.ch/gentelman-lobster-geneve/","http://the-gentleman-lobster.com/","404"
"https://en.wikipedia.org/wiki/Food_truck","http://marketplace.publicradio.org/display/web/2010/07/30/food-truck-nation/","404"
"https://www.mr-trailers.com/menu-concepts/","http://%20904-397-0246","404"
"https://www.mr-trailers.com/menu-concepts/","http://%20904-397-0246","404"
"https://www.restaurantsgeneve.ch/bistrot-dumas-geneve/","https://bistrotdumas.ch/","404"
"https://www.restaurantsgeneve.ch/seppia-bistro-geneve/","https://nerodiseppia.ch/","404"
